eventName,eventId,year,awardName,categoryName,newCategoryName,primaryNomineeName,primaryNomineeCode,secondaryNomineeName,secondaryNomineeCode,awardNominationId,isWinner,string
"Academy Awards, USA",ev0000003,1995,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['The Lion King'],['tt0110357'],"['Elton John', 'Tim Rice']","['nm0005056', 'nm0005358']",an0053259,True,"{""primaryNominees"": [""tt0110357""], ""secondaryNominees"": [""nm0005056"", ""nm0005358""]}"
"Academy Awards, USA",ev0000003,1995,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Junior'],['tt0110216'],"['Carole Bayer Sager', 'James Newton Howard', 'James Ingram', 'Patty Smyth']","['nm0004728', 'nm0006133', 'nm0408986', 'nm0810796']",an0053262,False,"{""primaryNominees"": [""tt0110216""], ""secondaryNominees"": [""nm0004728"", ""nm0006133"", ""nm0408986"", ""nm0810796""]}"
"Academy Awards, USA",ev0000003,1995,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['The Lion King'],['tt0110357'],"['Elton John', 'Tim Rice']","['nm0005056', 'nm0005358']",an0053261,False,"{""primaryNominees"": [""tt0110357""], ""secondaryNominees"": [""nm0005056"", ""nm0005358""]}"
"Academy Awards, USA",ev0000003,1995,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['The Lion King'],['tt0110357'],"['Elton John', 'Tim Rice']","['nm0005056', 'nm0005358']",an0053260,False,"{""primaryNominees"": [""tt0110357""], ""secondaryNominees"": [""nm0005056"", ""nm0005358""]}"
"Academy Awards, USA",ev0000003,1995,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['The Paper'],['tt0110771'],['Randy Newman'],['nm0005271'],an0053263,False,"{""primaryNominees"": [""tt0110771""], ""secondaryNominees"": [""nm0005271""]}"
"Academy Awards, USA",ev0000003,1996,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Pocahontas'],['tt0114148'],"['Alan Menken', 'Stephen Schwartz']","['nm0579678', 'nm0777451']",an0051171,True,"{""primaryNominees"": [""tt0114148""], ""secondaryNominees"": [""nm0579678"", ""nm0777451""]}"
"Academy Awards, USA",ev0000003,1996,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Dead Man Walking'],['tt0112818'],['Bruce Springsteen'],['nm0819803'],an0051172,False,"{""primaryNominees"": [""tt0112818""], ""secondaryNominees"": [""nm0819803""]}"
"Academy Awards, USA",ev0000003,1996,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Don Juan DeMarco'],['tt0112883'],"['Michael Kamen', 'Bryan Adams', 'Robert John Lange']","['nm0004383', 'nm0001898', 'nm0486172']",an0051173,False,"{""primaryNominees"": [""tt0112883""], ""secondaryNominees"": [""nm0004383"", ""nm0001898"", ""nm0486172""]}"
"Academy Awards, USA",ev0000003,1996,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Sabrina'],['tt0114319'],"['John Williams', 'Alan Bergman', 'Marilyn Bergman']","['nm0002354', 'nm0074732', 'nm0004750']",an0051174,False,"{""primaryNominees"": [""tt0114319""], ""secondaryNominees"": [""nm0002354"", ""nm0074732"", ""nm0004750""]}"
"Academy Awards, USA",ev0000003,1996,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Toy Story'],['tt0114709'],['Randy Newman'],['nm0005271'],an0051175,False,"{""primaryNominees"": [""tt0114709""], ""secondaryNominees"": [""nm0005271""]}"
"Academy Awards, USA",ev0000003,1997,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Evita'],['tt0116250'],"['Andrew Lloyd Webber', 'Tim Rice']","['nm0515908', 'nm0005358']",an0047829,True,"{""primaryNominees"": [""tt0116250""], ""secondaryNominees"": [""nm0515908"", ""nm0005358""]}"
"Academy Awards, USA",ev0000003,1997,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['One Fine Day'],['tt0117247'],"['James Newton Howard', 'Jud Friedman', 'Allan Rich']","['nm0006133', 'nm0295267', 'nm0723591']",an0047831,False,"{""primaryNominees"": [""tt0117247""], ""secondaryNominees"": [""nm0006133"", ""nm0295267"", ""nm0723591""]}"
"Academy Awards, USA",ev0000003,1997,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['That Thing You Do!'],['tt0117887'],['Adam Schlesinger'],['nm0772245'],an0047833,False,"{""primaryNominees"": [""tt0117887""], ""secondaryNominees"": [""nm0772245""]}"
"Academy Awards, USA",ev0000003,1997,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['The Mirror Has Two Faces'],['tt0117057'],"['Barbra Streisand', 'Marvin Hamlisch', 'Robert John Lange', 'Bryan Adams']","['nm0000659', 'nm0006121', 'nm0486172', 'nm0001898']",an0047832,False,"{""primaryNominees"": [""tt0117057""], ""secondaryNominees"": [""nm0000659"", ""nm0006121"", ""nm0486172"", ""nm0001898""]}"
"Academy Awards, USA",ev0000003,1997,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Up Close & Personal'],['tt0118055'],['Diane Warren'],['nm0005534'],an0047830,False,"{""primaryNominees"": [""tt0118055""], ""secondaryNominees"": [""nm0005534""]}"
"Academy Awards, USA",ev0000003,1998,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Titanic'],['tt0120338'],"['James Horner', 'Will Jennings']","['nm0000035', 'nm0421263']",an0048614,True,"{""primaryNominees"": [""tt0120338""], ""secondaryNominees"": [""nm0000035"", ""nm0421263""]}"
"Academy Awards, USA",ev0000003,1998,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Anastasia'],['tt0118617'],"['Stephen Flaherty', 'Lynn Ahrens']","['nm0280906', 'nm0014326']",an0048617,False,"{""primaryNominees"": [""tt0118617""], ""secondaryNominees"": [""nm0280906"", ""nm0014326""]}"
"Academy Awards, USA",ev0000003,1998,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Con Air'],['tt0118880'],['Diane Warren'],['nm0005534'],an0048616,False,"{""primaryNominees"": [""tt0118880""], ""secondaryNominees"": [""nm0005534""]}"
"Academy Awards, USA",ev0000003,1998,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Good Will Hunting'],['tt0119217'],['Elliott Smith'],['nm0808129'],an0048618,False,"{""primaryNominees"": [""tt0119217""], ""secondaryNominees"": [""nm0808129""]}"
"Academy Awards, USA",ev0000003,1998,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Hercules'],['tt0119282'],"['Alan Menken', 'David Zippel']","['nm0579678', 'nm0957138']",an0048615,False,"{""primaryNominees"": [""tt0119282""], ""secondaryNominees"": [""nm0579678"", ""nm0957138""]}"
"Academy Awards, USA",ev0000003,1999,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['The Prince of Egypt'],['tt0120794'],['Stephen Schwartz'],['nm0777451'],an0057248,True,"{""primaryNominees"": [""tt0120794""], ""secondaryNominees"": [""nm0777451""]}"
"Academy Awards, USA",ev0000003,1999,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Armageddon'],['tt0120591'],['Diane Warren'],['nm0005534'],an0057249,False,"{""primaryNominees"": [""tt0120591""], ""secondaryNominees"": [""nm0005534""]}"
"Academy Awards, USA",ev0000003,1999,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Babe: Pig in the City'],['tt0120595'],['Randy Newman'],['nm0005271'],an0057252,False,"{""primaryNominees"": [""tt0120595""], ""secondaryNominees"": [""nm0005271""]}"
"Academy Awards, USA",ev0000003,1999,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Quest for Camelot'],['tt0120800'],"['Carole Bayer Sager', 'David Foster', 'Tony Renis', 'Alberto Testa']","['nm0004728', 'nm0287757', 'nm0719554', 'nm0856413']",an0057250,False,"{""primaryNominees"": [""tt0120800""], ""secondaryNominees"": [""nm0004728"", ""nm0287757"", ""nm0719554"", ""nm0856413""]}"
"Academy Awards, USA",ev0000003,1999,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['The Horse Whisperer'],['tt0119314'],"['Allison Moorer', 'Gwil Owen']","['nm0602070', 'nm1666203']",an0057251,False,"{""primaryNominees"": [""tt0119314""], ""secondaryNominees"": [""nm0602070"", ""nm1666203""]}"
"Academy Awards, USA",ev0000003,2000,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Tarzan'],['tt0120855'],['Phil Collins'],['nm0002015'],an0055228,True,"{""primaryNominees"": [""tt0120855""], ""secondaryNominees"": [""nm0002015""]}"
"Academy Awards, USA",ev0000003,2000,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Magnolia'],['tt0175880'],['Aimee Mann'],['nm0005181'],an0055231,False,"{""primaryNominees"": [""tt0175880""], ""secondaryNominees"": [""nm0005181""]}"
"Academy Awards, USA",ev0000003,2000,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Music of the Heart'],['tt0166943'],['Diane Warren'],['nm0005534'],an0055230,False,"{""primaryNominees"": [""tt0166943""], ""secondaryNominees"": [""nm0005534""]}"
"Academy Awards, USA",ev0000003,2000,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),"['South Park: Bigger, Longer & Uncut']",['tt0158983'],"['Trey Parker', 'Marc Shaiman']","['nm0005295', 'nm0003299']",an0055229,False,"{""primaryNominees"": [""tt0158983""], ""secondaryNominees"": [""nm0005295"", ""nm0003299""]}"
"Academy Awards, USA",ev0000003,2000,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Toy Story 2'],['tt0120363'],['Randy Newman'],['nm0005271'],an0055232,False,"{""primaryNominees"": [""tt0120363""], ""secondaryNominees"": [""nm0005271""]}"
"Academy Awards, USA",ev0000003,2001,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Wonder Boys'],['tt0185014'],['Bob Dylan'],['nm0001168'],an0050856,True,"{""primaryNominees"": [""tt0185014""], ""secondaryNominees"": [""nm0001168""]}"
"Academy Awards, USA",ev0000003,2001,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),"['Crouching Tiger, Hidden Dragon']",['tt0190332'],"['Jorge Calandrelli', 'Dun Tan', 'James Schamus']","['nm0129326', 'nm0241753', 'nm0770005']",an0050860,False,"{""primaryNominees"": [""tt0190332""], ""secondaryNominees"": [""nm0129326"", ""nm0241753"", ""nm0770005""]}"
"Academy Awards, USA",ev0000003,2001,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Dancer in the Dark'],['tt0168629'],"['Björk', 'Lars von Trier', 'Sjón']","['nm0001951', 'nm0001885', 'nm0797604']",an0050857,False,"{""primaryNominees"": [""tt0168629""], ""secondaryNominees"": [""nm0001951"", ""nm0001885"", ""nm0797604""]}"
"Academy Awards, USA",ev0000003,2001,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Meet the Parents'],['tt0212338'],['Randy Newman'],['nm0005271'],an0050859,False,"{""primaryNominees"": [""tt0212338""], ""secondaryNominees"": [""nm0005271""]}"
"Academy Awards, USA",ev0000003,2001,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),"[""The Emperor's New Groove""]",['tt0120917'],"['Sting', 'Dave Hartley']","['nm0001776', 'nm0366817']",an0050858,False,"{""primaryNominees"": [""tt0120917""], ""secondaryNominees"": [""nm0001776"", ""nm0366817""]}"
"Academy Awards, USA",ev0000003,2002,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),"['Monsters, Inc.']",['tt0198781'],['Randy Newman'],['nm0005271'],an0055445,True,"{""primaryNominees"": [""tt0198781""], ""secondaryNominees"": [""nm0005271""]}"
"Academy Awards, USA",ev0000003,2002,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Kate & Leopold'],['tt0035423'],['Sting'],['nm0001776'],an0055446,False,"{""primaryNominees"": [""tt0035423""], ""secondaryNominees"": [""nm0001776""]}"
"Academy Awards, USA",ev0000003,2002,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Pearl Harbor'],['tt0213149'],['Diane Warren'],['nm0005534'],an0055448,False,"{""primaryNominees"": [""tt0213149""], ""secondaryNominees"": [""nm0005534""]}"
"Academy Awards, USA",ev0000003,2002,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['The Lord of the Rings: The Fellowship of the Ring'],['tt0120737'],"['Enya', 'Nicky Ryan', 'Roma Ryan']","['nm0258216', 'nm1211393', 'nm0752822']",an0055447,False,"{""primaryNominees"": [""tt0120737""], ""secondaryNominees"": [""nm0258216"", ""nm1211393"", ""nm0752822""]}"
"Academy Awards, USA",ev0000003,2002,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Vanilla Sky'],['tt0259711'],['Paul McCartney'],['nm0005200'],an0055449,False,"{""primaryNominees"": [""tt0259711""], ""secondaryNominees"": [""nm0005200""]}"
"Academy Awards, USA",ev0000003,2003,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['8 Mile'],['tt0298203'],"['Eminem', 'Jeff Bass', 'Luis Resto']","['nm0004896', 'nm1384015', 'nm1099643']",an0054986,True,"{""primaryNominees"": [""tt0298203""], ""secondaryNominees"": [""nm0004896"", ""nm1384015"", ""nm1099643""]}"
"Academy Awards, USA",ev0000003,2003,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Chicago'],['tt0299658'],"['John Kander', 'Fred Ebb']","['nm0437218', 'nm0247939']",an0054987,False,"{""primaryNominees"": [""tt0299658""], ""secondaryNominees"": [""nm0437218"", ""nm0247939""]}"
"Academy Awards, USA",ev0000003,2003,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Frida'],['tt0120679'],"['Elliot Goldenthal', 'Julie Taymor']","['nm0006106', 'nm0853380']",an0054988,False,"{""primaryNominees"": [""tt0120679""], ""secondaryNominees"": [""nm0006106"", ""nm0853380""]}"
"Academy Awards, USA",ev0000003,2003,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Gangs of New York'],['tt0217505'],"['Bono', 'The Edge', 'Adam Clayton', 'Larry Mullen Jr.']","['nm0095104', 'nm0857253', 'nm0165651', 'nm0611979']",an0054989,False,"{""primaryNominees"": [""tt0217505""], ""secondaryNominees"": [""nm0095104"", ""nm0857253"", ""nm0165651"", ""nm0611979""]}"
"Academy Awards, USA",ev0000003,2003,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['The Wild Thornberrys'],['tt0282120'],['Paul Simon'],['nm0800328'],an0054990,False,"{""primaryNominees"": [""tt0282120""], ""secondaryNominees"": [""nm0800328""]}"
"Academy Awards, USA",ev0000003,2004,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['The Lord of the Rings: The Return of the King'],['tt0167260'],"['Fran Walsh', 'Howard Shore', 'Annie Lennox']","['nm0909638', 'nm0006290', 'nm0005142']",an0055335,True,"{""primaryNominees"": [""tt0167260""], ""secondaryNominees"": [""nm0909638"", ""nm0006290"", ""nm0005142""]}"
"Academy Awards, USA",ev0000003,2004,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['A Mighty Wind'],['tt0310281'],"['Michael McKean', ""Annette O'Toole""]","['nm0571106', 'nm0001578']",an0055338,False,"{""primaryNominees"": [""tt0310281""], ""secondaryNominees"": [""nm0571106"", ""nm0001578""]}"
"Academy Awards, USA",ev0000003,2004,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Cold Mountain'],['tt0159365'],['Sting'],['nm0001776'],an0055337,False,"{""primaryNominees"": [""tt0159365""], ""secondaryNominees"": [""nm0001776""]}"
"Academy Awards, USA",ev0000003,2004,Oscar,"Best Music, Original Song",Best Achievement in Music Written for Motion Pictures (Original Song),['Cold Mountain'],['tt0159365'],"['T Bone Burnett', 'Elvis Costello']","['nm0122439', 'nm0004845']",an0055336,False,"{""primaryNominees"": [""tt0159365""], ""secondaryNominees"": [""nm0122439"", ""nm0004845""]}"
